Article IDs,Titles,Links,Contents,Gold Labels
1093,صدارتی الیکشن میں فتح؛ ڈونلڈ ٹرمپ کی دولت میں کھربوں روپے اضافہ,https://www.express.pk/story/2731976/trump-truth-social-increase,امریکی صدارتی الیکشن فاتح ڈونلڈ ٹرمپ الیکٹورل ووٹس بڑھ کر سے اسی طرح ان جائیداد میں بھی اچانک بہت بڑا اضافہ دیکھا گیا۔ عالمی خبر رساں ادارے مطابق ڈونلڈ ٹرمپ نے میں اپنے ٹوئٹر اکاؤنٹ پابندی اسے بند جانے بعد سوشل میڈیا پلیٹ فارم لانچ کرنے کا فیصلہ تھا جو ٹرمپ میڈیا اینڈ ٹیکنالوجی تحت فروری میں ٹروتھ سوشل نام سے آغاز کیا تھا۔ ٹرمپ صدارتی الیکشن میں کامیاب سوشل میڈیا کمپنی پری مارکیٹ ٹریڈنگ میں فیصد اضافہ جس بعد اس مالیت ارب ڈالر ہوگئی۔ اس اضافے ساتھ کمپنی اثاثوں میں ارب ڈالر کھرب ، ارب کروڑ لاکھ روپے کا اضافہ ہوا۔ اس طرح وہ کمپنی جس زیادہ شیئرز مالک ٹرمپ نے اب پرواز بھرنا شروع ہے۔ اس سے قبل خیال ظاہر کیا جا رہا تھا ٹروتھ سوشل مسلسل نقصان باعث بند ہوسکتی تاہم ٹرمپ صدر منتخب حوصلہ افزا ہونے سے کمپنی کا مستقبل روشن ہوتا نظر آتا ہے۔,world
1094,آسٹریلوی وزیر خارجہ کا بھارت پر سکھوں کو نشانہ بنانے کا الزام,https://www.express.pk/story/2731958/australian-foreign-minister-ka-india-par-sikhs-ko-target-krny-ka-ilzam,کینبرا آسٹریلوی وزیر خارجہ نے بھارت کینیڈا میں سکھوں کو نشانہ بنانے کا الزام لگادیا۔ بھارتی وزیر خارجہ جے شنکر دورہ آسٹریلیا دوران ان سے ملاقات میں آسٹریلوی وزیر خارجہ پینی وونگ نے کینیڈا میں سکھوں کو نشانہ بنانے تشویش کا اظہار کیا۔ پینی وونگ نے کہا سکھ برادری سمیت دیگر کو آسٹریلیا میں محفوظ پناہ احترام کا حق ہے، ہم کینیڈا عدالتی عمل کا احترام ان واقعات صاف شفاف تحقیق کا مطالبہ ہیں۔ پینی وونگ نے مزید کہا آسٹریلیا میں قانون حکمرانی، عدلیہ آزادی تمام ممالک خودمختاری جیسے معاملات سلسلے میں اصولی موقف موجود ہے۔ کینیڈا واحد ملک نہیں جس نے بھارتی اہلکاروں غیر ملکی سرزمین قتل سازش کرنے کا الزام لگایا۔ بین الاقوامی میڈیا مطابق بھارتی انٹیلی جنس ایجنسیوں کو کینیڈین شہری ہردیپ سنگھ نجر سمیت سکھ رہنماؤں ناموں مشتمل فہرست تھی۔ کینیڈا حکومت نے تحقیقات بعد بتایا ہردیپ سنگھ قتل کا حکم بھارتی انٹیلی جنس نے دیا تھا۔ بھارت دیگر ممالک میں تخریب کاری دہشت گردانہ کارروائیوں طویل تاریخ ہے۔ خفیہ ایجنسی را عالمی سطح دہشت گردی ٹارگٹ کلنگ دہشت گردانہ منصوبے نہ صرف اس خطے بلکہ پوری دنیا تباہ ثابت ہیں۔,world
1095,جرمنی میں حکومتی اتحاد کا شیرازہ بکھر گیا، قبل از وقت انتخابات متوقع,https://www.express.pk/story/2731943/germany-mein-hakoomati-ittehaad-ka-sharazah-bikhar-gaya-qabal-az-waqt-intikhabaat-mutawaqqa,جرمنی میں چانسلر اولاف شولز نے اپنے وزیر خارجہ لنڈنر کو برطرف کر دیا قبل از انتخابات کا عندیہ دیا ہے۔ امریکا میں ڈونلڈ ٹرمپ کامیابی چند گھنٹوں بعد یورت سب سے بڑ معیشت میں سیاسی افراتفری پھیل ہے۔ فری ڈیموکریٹس ایف ڈی پی پارٹی وزیر خزانہ کرسچن لنڈنر کو برطرف کرنے بعد توقع شولز اپنی سوشل ڈیموکریٹس گرینز ساتھ اقلیتی حکومت سربراہی گے۔ غیر ملکی میڈیا مطابق جنوری میں چانسلر اولاف شولز کو اعتماد کا ووٹ لینے کا کہا جائے گا، توقع یورپ سب سے بڑی معیشت میں قبل از انتخابات ہونے جا ہیں۔,world
1096,انتخابی مہم میں ساتھ دینے والوں کا شکریہ، شکست کے بعد کملا ہیرس کا خطاب,https://www.express.pk/story/2731942/intikhabi-muhim-mein-sath-dainay-walon-ka-shukriya-shikast-ke-baad-kamla-hirs-ka-khitaab,امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ مد مقابل کملا ہیرس نے شکست بعد اپنے خطاب میں انتخابی مہم میں ساتھ دینے والوں کا شکریہ ادا کیا۔ ڈیموکریٹک امیدوار کملا ہیرس نے اپنے خطاب میں کہا میں تسلیم مجھے شکست ہے، لیکن اقتدار ڈونلڈ ٹرمپ ہاتھوں پرامن منتقلی لیے عزم ہوں۔ انہوں نے کہا جمہوریت کا اصل حسن یہی اکثریت رائے کا احترام کیا جائے، میں نے اپنی انتخابی مہم دوران امریکی عوام کو یکجا کرنے کوشش کی۔ کملا ہیرس کا کہنا تھا ہماری لڑائی بہتر مستقبل لیے جو جاری جائے گی، ملک میں گن وائلنس سے شہریوں کو محفوظ رکھنے کوششیں بھی جاری رہیں گی۔,world
1097,امریکی صدارتی مہم پر 16 ارب ڈالر خرچ,https://www.express.pk/story/2731939/amreci-sadaarti-muhim-par-16-arab-dollar-kharch,امریکی صدارتی انتخاب دھوم پوری دنیا میںرہی جو مہنگا ترین رہا ۔ امیدواروں نے انتخابی مہم ارب ڈالر خرچ کرڈالے۔ امریکی میڈیا مطابق گذشتہ انتخابی مہم دوران ارب کروڑ ڈالر خرچ ۔کملا ہیرس نے ارب ڈالراور ٹرمپ نے ملین ڈالر اضافی ملین ڈالر متعلقہ کمیٹیوں سے وصول گئے۔اخراجات کا بڑا حصہ ارب کروڑ ڈالر اشتہارات خرچ گئے۔,world
1098,افغان طالبان کو ٹرمپ کی کامیابی کے بعد امریکا کے ساتھ نئے دور کی امید,https://www.express.pk/story/2731922/afghan-talban-ko-rmp-ki-kamiabi-k-baad-amrika-k-sat-ne-dor-ki-amid,افغانستان طالبان حکومت نے کہا انہیں ڈونلڈ ٹرمپ صدارتی انتخاب میں کامیابی بعد توقع امریکا ساتھ نئے کا آغاز ہوگا۔ غیرملکی خبرایجنسی اے ایف پی رپورٹ مطابق افغان وزارت خارجہ ترجمان عبدالقاہر بلخی نے سماجی رابطے ویب سائٹ ایکس بیان میں کہا حکومت کو امید ٹرمپ انتظامیہ دونوں ممالک درمیان تعلقات فروغ میں پیش رفت لیے حقیقت پسندانہ اقدامات گی۔ انہوں نے کہا حکومت کو امید امریکی صدارتی انتخاب بعد دونوں ممالک تعلقات کا نیا باب شروع کرنے اہل گے۔ ترجمان نے کہا ڈونلڈ ٹرمپ نے اپنے پہلے صدارت میں طالبان ساتھ امن معاہدے سربراہی میں امریکی فوج واپسی لیے راستہ ہموار کیا تھا اس نتیجے میں برس بعد افغانستان میں غیرملکی فورسز کا قبضہ ختم ہوگیا تھا۔ یاد طالبان امریکا درمیان امن معاہدے دستخط فروری کو قطر دارالحکومت دوحہ میں مذاکرات موقع ڈونلڈ ٹرمپ امریکی صدر انہوں نے اس نگرانی ان مذاکرات میں اس وقت افغان حکومت کو شامل نہیں کیا گیا تھا۔ ڈونلڈ ٹرمپ جماعت ریپبلکنز نے ان بعد منتخب ہونے صدر جوبائیڈن جانب سے امریکی فوج دستبرداری فیصلے کو جلدبازی قرار تنقید کیونکہ امریکی فوج جلد بازی میں واپسی دوران طالبان نے افغانستان کا کنٹرول سنبھال لیا تھا۔ جوبائیڈن تنقید بھی انہوں نے دوحہ معاہدے میں فوج دستبرداری حوالے سے معاہدے تحت طالبان سامنے شرط بغیر جنگ بندی فوج واپس بلالی۔ بعدازاں امریکا نے طالبان حکومت کو تسلیم نہیں کیا اس وجہ سے دنیا دیگر ممالک بھی افغان حکومت کو قبول نہیں کر اس وجہ خواتین روزگار تعلیم پابندیوں سمیت انسانی حقوق کو قرار دیا جاتا اقوام متحدہ نے بھی اس حوالے سے تشویش کا اظہار کیا تھا۔ قندہار میں محکمہ اطلاعات ثقافت سربراہ انعام اللہ سمنگانی نے سماجی رابطے ویب سائٹ ایکس بیان میں کہا امریکی خود خاتون کو اپنے ملک قیادت دینے کو تیار نہیں ہیں۔ کابل میں سابق رکن پارلیمنٹ فوزیہ کوفی نے ٹرمپ کو کامیابی مبارک باد لیکن امریکی فوج دستبرداری خواتین حقوق حوالے سے طالبان حکومت دباؤ نہ ڈالنے تنقید کی۔ انہوں نے کہا کاروباری شخصیت حیثیت سے انہیں سمجھنا چاہیے بھی قوم اپنی نصف آبادی کو کام تعلیم سے روک کر طویل مدتی ترقی حاصل نہیں کرسکتی ہے۔,world
1099,کملا ہیرس کا ٹرمپ سے ٹیلی فونک رابطہ، انتخابات میں کامیابی پر مبارک باد,https://www.express.pk/story/2731919/harris-called-trump-to-concede-us-presidential-election,ڈیموکریٹ نائب صدر کملا ہیرس نے صدارتی انتخابات میں شکست تسلیم ڈونلڈ ٹرمپ کو ٹیلی فون مبارک باد ہے۔ فرانسیسی خبررساں ادارے رپورٹ مطابق کملا ہیرس نے صدارتی انتخابات میں کامیابی ٹرمپ کو مبارک باد اُن لیے نیک خواہشات کا بھی اظہار کیا۔ رپورٹ میں بتایا گیا ڈیموکریٹ نائب صدر نے ری پبلکنز فاتح امیدوار ٹرمپ سے پُرامن انتقال اقتدار منتقلی تبادلہ خیال بھی کیا۔ کملا ہیرس قریبی ذرائع نے بتایا شکست بعد ڈٰیموکریٹ امیدوار بدھ روز اپنے حامیوں سے خطاب شکست اظہار خیال بھی گی۔ امریکی میڈیا کا کہنا کملا ہیرس نے اپنے حامیوں کو ہاورڈ یونیورسٹی پہنچنے ہدایت کردی جہاں وہ خطاب دوران اپنی شکست تسلیم گی۔ اُدھر امریکی میڈیا مطابق ریاست مشی گن سے بھی نومنتخب صدر ٹرمپ نے الیکٹورل ووٹ حاصل کرلیے جس بعد انہیں ملنے ووٹو تعداد پہنچ ہے۔ امریکی میڈیا مطابق کملا ہیرس الیکٹورل ووٹ حاصل کر سکی ہیں۔,world
1100,ٹرمپ کی کامیابی پر فرانس، جرمنی کا یورپی یونین کو متحد ہونے پر زور,https://www.express.pk/story/2731916/trump-kamyabi-francegemany-europeanunion-mutahid-zor,یورپی یونین طاقت ور اراکین فرانس جرمنی نے امریکی صدارتی انتخاب میں ڈونلڈ ٹرمپ کامیابی یونین کو متحد ہونے قریبی رابطے رکھنے زور دیا ہے۔ خبرایجنسی رائٹرز رپورٹ مطابق فرانس جرمنی نے اپنے جواب لیے بات چیت بعد بیان جاری کیا یورپی یونین کو امریکی حکومت میں بڑی کامیابی متحد رہنے زور دیا۔ فرانس صدر ایمانوئیل میکرون جرمن چانسلر اولاف شولز نے ڈونلڈ ٹرمپ کو صدارتی انتخاب میں کامیابی مبارک باد لیکن ان پہلے امریکا جیسی تجارتی پالیسی تنہائی پسند بیانات باعث درپیش چیلنج سے بھی خبردار کیا۔ جرمن چانسلر اولاف شولز نے صحافیوں سے بات کہا یورپی یونین کو متحد کر کھڑا ہونا چاہیے اتحاد ساتھ کردار ادا کرنا چاہیے۔ انہوں نے کہا میکرون وہ یورپی یونین رکن ریاستوں سربراہوں حکومتوں سے رابطے کر ہیں۔ فرانسیسی صدر ایمانوئیل میکرون نے سماجی رابطے ویب سائٹ ایکس بیان میں کہا برلن پیرس نئے منظرنامے تحت متحد مضبوط یورپ لیے کام گے۔ واضح یورپی یونین رکن ممالک درمیان اتحاد قائم کرنا مشکل کام تصور کیا جا رہا کیونکہ جرمنی فرانس نے خود گزشتہ چند برس میں مختلف امور دوسرے مخالف پالیسیاں اپنائی تھیں، جس میں تجارت سے دفاعی اخراجات لیے فنڈنگ چین الیکٹرک کاروں ٹیرف کا معاملہ بھی شامل تھا۔ یورپی ممالک نے امریکی صدارتی انتخاب نتائج پریشانی کا اظہار کیا جہاں ٹرمپ کو واضح مارجن سے کامیابی حاصل ہے، یورپی ممالک کو پریشانی ٹرمپ پہلے حکومت دوران پیش آنے والی مشکلات ہیں۔ ٹرمپ نے اپنے پہلے حکومت میں نیٹو کردار تنقید اس علاوہ یوکرین سے متعلق مبہم نکتہ نظر موسمیاتی تبدیلی پران مؤقف وجہ سے یورپی ممالک کو پریشانی ہے۔ یورپی ممالک کو ٹرمپ کامیابی تجارت حوالے سے بھی تشویش ٹرمپ نے گزشتہ ماہ کہا تھا اگر وہ صدارتی انتخاب میں کامیاب یورپی یونین کو امریکی مصنوعات خریداری نہ کرنے بھاری قیمت چکانی پڑے گی۔,world
1101,چین؛ قومی راز لیک کرنے پرخفیہ ایجنسی کے سابق اہلکارکو سزائے موت,https://www.express.pk/story/2731893/chin-komi-raz-lik-krn-khfi-aijnsi-k-sabk-alkarko-szae-mot,چین میں ریاستی ایجنسی سابق اہلکار کو حساس معلومات غیرملکی خفیہ ایجنسی کو فراہم کرنے سزائے موت دی۔ الجزیرہ رپورٹ مطابق بیجنگ وزارت اسٹیٹ سیکیورٹی نے بیان میں کہا اہلکار کو اپنے عہدے سے ہونے بعد غیرملکی خفیہ ایجنسی کو ریاستی راز دینے سزا سنائی ہے، جنہیں بڑے پیمانے ریاستی راز رسائی ان شناخت ژینگ نام سے ہے۔ بیان میں کہا گیا ژینگ اسٹیٹ ایجنسی انتہائی خفیہ اہلکاروں کا رکن تھا تاہم بیان میں ریاسی ایجنسی کا نام واضح نہیں کیا گیا ہے۔ اس ضمن میں بتایا گیا سابق اہلکار نے انتہائی حساس ریاستی خفیہ راز غیرملکی جاسوسی ایجنسیوں کو لیک کیا چین قومی سلامتی کو بدترین خطرے سے دوچار کردیا۔ وزارت نے بیان میں کہا ژینگ سے بیرون ملک سے ڈبل ایجنٹ کام شروع کرنے پرکشش مراعات کا وعدہ کیا گیا تھا، غیرملکی جاسوس نے انہیں تعاون معاہدے دستخط لیے مجبور کیا ژینگ یو ایس بی ڈرائیو دیگر ذاتی اشیا اپنے قبضے میں تھیں۔ بیان میں مزید کہا گیا ژینگ کردار میں کمزور تھا وہ پیسے پیش کش مزاحمت نہیں کرپایا ان کا ایجنٹ بن گیا دیگر پارٹیوں جانب سے انہیں استعمال کیا گیا۔ چینی وزارت نے بیان میں واضح نہیں کیا ژینگ نے کون سی غیرملکی خفیہ ایجنسی کو چین قومی راز فراہم کون سے راز دیے تھے۔ چین نے ژینگ علاوہ ژو کو سال قید سزا سنائی ہے، جن ژینگ سے تعاون کا الزام تھا جبکہ وزارت نے سزا عمل درآمد حوالے سے بھی تفصیلات فراہم نہیں کیں۔ خیال چین او رمغربی ممالک دوسرے جاسوسی الزامات عائد لیکن کیس انفرادی خفیہ راز فراہم کرنے حوالے سے تازہ پیش رفت ہے۔ رواں برس جون میں چین نے برطانیہ ایم الزام عائد کیا تھا مرکزی حکومت لیے کام کرنے جوڑے کو جاسوسی لیے تیار کیا تھا، اس سے قبل بیجنگ عدالت نے آسٹریلیا سے تعلق رکھنے مصنف یانگ ہنگجن کو جاسوسی الزام میں سنائی سزائے موت معطل کردی تھی۔ دوسری جانب اگست میں امریکی عدالت نے نیویارک چینی نژاد شہری کو میں ٹیانمین اسکوائر میں جمہوریت حمایت میں چلنے والی تحریک کارکن کو چین لیے جاسوسی الزام جرم عائد کردیا تھا۔,world
1102,مقبوضہ کشمیر کی اسمبلی میں آرٹیکل 370 کی بحالی کا بل منظور,https://www.express.pk/story/2731886/indian-occupied-kashmir-artical370-restore-resolution-passed,مقبوضہ جموں کشمیر اسمبلی نے آرٹیکل بحالی کا بل منظور کرلیا جس کا مقصد وادی خصوصی حیثیت کو بحال کرنا جسے اگست میں بھارتی حکومت نے منسوخ کر دیا تھا۔ کشمیر میڈیا سروس مطابق بل حکمران جماعت نیشنل کانفرنس این سی سے پیش کیا گیا۔ جس تجویز نائب وزیر اعلیٰ سریندر سنگھ چودھری نے پیش تھی۔ بل میں وفاقی حکومت سے مقبوضہ جموں کشمیر خصوصی دفعات کو بحال کرنے زور دیا تھا جنہیں یکطرفہ بھارتی حکومت نے اگست کو متنازع اقدام دوران منسوخ کر دیا تھا۔ بل اسمبلی فلور گرما گرم بحث بھارتیہ جنتا پارٹی اراکین نے مخالفت تاہم نیشنل کانفرنس پارٹی اکثریت میں ہونے وجہ سے بل بھی کثرت رائے سے منظور ہوگیا۔ بی جے پی ارکان نے اسمبلی سے واک آؤٹ کیا۔ ارکان اسمبلی اکثریت نے بل حمایت کی۔,world
1104,ٹرمپ نے ڈیموکریٹس سے کون سی ریاستیں چھین کر اپنی فتح کو ممکن بنایا,https://www.express.pk/story/2731876/donald-trump-states-win,ڈونلڈ ٹرمپ نے ڈیموکریٹس سے ریاستیں جارجیا پنسلوانیا چھین کر صدارتی الیکشن میں اپنی کامیابی کو ممکن بنایا۔ امریکا ریاستوں میں سے ڈونلڈ ٹرمپ نے ریاستوں میں کامیابی حاصل جبکہ کملا ہیرس ریاستوں میں کامیاب ٹھہریں۔ ٹرمپ نے امریکا فیصلہ کہلائی جانے والی سوئنگ ریاستوں میں سے میں کامیابی حاصل کی۔ گزشتہ الیکشن برعکس اس بار جارجیا پنسلوانیا میں کامیابی نے انھیں صدر بنادیا۔ جارجیا میں ڈونلڈ ٹرمپ نے اعشاریہ فیصد کملا ہیرس نے اعشاریہ فیصد ووٹ حاصل جبکہ پنسلوینیا میں ڈونلڈ ٹرمپ نے اعشاریہ فیصد کملا ہیرس نے اعشاریہ فیصد ووٹ حاصل کیے۔ ڈونلڈ ٹرمپ نے میں سے الیکٹورل ووٹ حاصل کروڑط سے زائد پاپولرز ووٹس بھی ملے جب ڈیموکریٹ امیدوار کملا ہیرس الیکٹورل ووٹ حاصل کر سکیں انھیں ساڑھے کروڑ پاپولرز ووٹس ملے۔,world
1105,ٹرمپ کا حامیوں سے فاتحانہ خطاب میں اہلیہ سے اظہارِ محبت,https://www.express.pk/story/2731865/trump-uselection2024-love-wife-malania-trump,امریکی صدارتی انتخابات میں الیکٹورل ووٹ حاصل کرکے فتح حاصل کرنے ڈونلڈ ٹرمپ نے اپنی وکٹری اسپیچ میں اہلیہ میلانیا ٹرمپ تعریفوں پُل باندھ دیے۔ عالمی خبر رساں ادارے مطابق ڈونلڈ ٹرمپ نے اپنے حامیوں سے فاتحانہ خطاب میں جہاں اپنے سپورٹرز ووٹرز کا شکریہ ادا کیا وہیں خصوصی اہلیہ میلانیا ٹرمپ بچوں کا شکریہ بھی ادا کیا۔ ڈونلڈ ٹرمپ نے اہلیہ جانب اشارہ کہا انہوں نے بھی بڑی محنت ہے۔ کڑے وقت میں ساتھ کھڑے رہنے میلانیا ٹرمپ کا شکریہ ادا کیا گال بوسہ دیا۔ ڈونلڈ ٹرمپ نے اہلیہ تعریفوں پُل باندھ کہا میں اپنی خوبصورت اہلیہ فرسٹ لیڈی میلانیا کا بھی شکریہ ادا کرنا چاہتا ہوں۔ ڈونلڈ ٹرمپ نے اپنے بچوں کا بھی زکر کیا کہا بچے سب میرے بھی بہت ہیں۔ شاندار بچے ہیں۔ یاد ڈونلڈ ٹرمپ نے میں شادی بزنس ویمن ماڈل ایوانیا سے تھی۔ شادی سال چلی تھی۔ ان سے ٹرمپ بیٹی بیٹے ہیں۔ انھوں نے دوسری شادی ٹیلی وژن اداکارہ مارلہ میپل سے میں لیکن صرف سال بعد طلاق تھی۔ جن سے ٹرمپ بیٹی ہے۔ ڈونلڈ ٹرمپ نے تیسری شادی فیشن ماڈل میلانیا سے میں کی۔ ان سے بھی ٹرمپ بیٹی ہے۔,world
1106,غزہ میں فلسطینی بچی ہند رجب کی شہادت کی اے آئی ویڈیو جاری,https://www.express.pk/story/2731851/gaza-min-filsateeni-bachi-hind-rajab-ki-shahadat-ki-ai-video-jari,غزہ مجھے آکر بچالو مجھے بہت ڈر لگ رہا ہے، آخری الفاظ سالہ فلسطینی لڑکی ہند رجب جسے اسرائیلی فورسز نے پورے خاندان سمیت شہید کردیا۔ سالہ ہند رجب غزہ میں اسرائیلی بمباری سے بچنے لیے محفوظ مقام منتقل ہونے کوشش کر رستے میں اسرائیلی فورسز نے ان گاڑی بھی فضائی حملہ کردیا جس نتیجے میں اس سارے رشتے دار شہید لیکن ہند اپنے کزن ساتھ کسی طرح بچ انہوں نے کار میں موجود موبائل فون سے فلسطین ہلال احمر سوسائٹی ہیلپ لائن کال کرکے مدد مانگی۔ بچوں نے روتے اسرائیلی فوجی ہم گولی ہیں، ہم گاڑی میں ہمارے سامنے ٹینک ہے۔ فلسطینی ہلال احمر سوسائٹی کارکن نے اس ڈھارس بندھائی بچوں کو بچانے لیے امدادی اہلکار روانہ لیکن خاتون بچے ابھی فون بات کر اسرائیلی فوج نے فائرنگ گولہ باری کرکے اس ننھی کلی کو شہید کردیا جبکہ جائے وقوعہ پہنچنے امدادی اہلکاروں بھی فائرنگ کرکے انہیں بھی شہید کردیا۔ اس واقعے عالمی برداری نے شدید غم غصے کا اظہار کیا لیکن اسرائیلی ریاستی دہشت گردی کا سلسلہ برقرار جس باعث غزہ میں اب خواتین بچوں سمیت ہزار سے زیادہ فلسطینی شہید ہیں۔ ترک میڈیا نے آرٹیفیشل انٹیلی جنس سے اس واقعے منظر کشی ویڈیو نشر ہے۔,world
1107,جوبائیڈن کی غلطی نہ دہرائیں؛ اسرائیل کی اندھی حمایت ختم کریں؛ حماس کا ٹرمپ کیلیے پیغام,https://www.express.pk/story/2731850/hamas-on-trump-victory-ion-uselection2024,امریکی صدارتی الیکشن میں ڈونلڈ ٹرمپ فتح غزہ فلسطینیوں حقوق علمبردار تنظیم حماس ترجمان کا ردعمل سامنے آگیا۔ عالمی خبر رساں ادارے مطابق حماس ترجمان نے کہا نئی امریکی انتظامیہ بارے میں ہماری پوزیشن کا انحصار اس بات ہوگا وہ فلسطینی عوام، ان جائز حقوق ان منصفانہ مقصد سے متعلق کیا مؤقف اختیار کیا عملی کام ہیں۔ حماس جانب سے جاری بیان میں مزید کہا گیا جوبائیڈن غلطی نہ دہراتے امریکا نئے صدر کو غزہ اسرائیلی جارحیت کو مسترد خود امریکی برادری آوازوں کو سننا چاہیے۔ بیان میں مزید کہا گیا نئی امریکی انتظامیہ کو اس بات کا بھی احساس کرنا چاہیے فلسطینی اسرائیل ناجائز قبضے جارحیت کا مسلسل مقابلہ کر ہیں۔ ترجمان حماس نے بھی کہا نئے امریکی صدر کو اس بات کا بھی ادراک ہونا چاہیے فلسطینی کسی بھی ایسے حل کو قبول نہیں جو اُن حقوق کو تلف یا کم کرتا ہے۔ حماس پولیٹیکل بیورو باسم نعیم نے صیہونی ریاست اندھی حمایت ختم کرنے کا مطالبہ کہا اسرائیل لیے امریکا حمایت فلسطینیوں مستقبل خطے امن کو خطرے میں ڈالتی ہے۔ یاد ڈونلڈ ٹرمپ انتخابی مہم دوران متعدد بار مشرق وسطیٰ میں پائیدار امن غزہ جنگ خاتمے بات کرچکے ہیں۔,world
1108,آپ کی وائٹ ہاؤس میں واپسی نئی شروعات ہے؛ اسرائیل سمیت عالمی رہنماؤں کی ٹرمپ کو مبارکباد,https://www.express.pk/story/2731842/israel-india-uk-turkey-congratulation-trump-victory-uselection2024,اسرائیل، بھارت، برطانیہ ترکیہ سمیت دیگر ممالک سربراہان نے ڈونلڈ ٹرمپ کو امریکا کا ویں صدر منتخب ہونے مبارک باد نیک تمناؤں کا اظہار کیا۔ عالمی خبر رساں ادارے مطابق ترکیہ صدر طیب اردوان نے ٹرمپ نام سوشل میڈیا اپنے پیغام میں لکھا میں اپنے دوست ڈونلڈ ٹرمپ کو امریکا کا دوبارہ صدر منتخب ہونے مبارک باد پیش کرتا ہوں۔ ترک صدر نے اس امید کا بھی اظہار کیا ٹرمپ نئے میں امریکا ترکیہ درمیان تعلقات مضبوط گے۔ برطانوی وزیرِ اعظم کیئر اسٹارمر نے بھی اپنی سوشل میڈیا پوسٹ میں ڈونلڈ ٹرمپ کو مبارک باد کہا برطانیہ امریکا آزادی، جمہوریت دیگر امور میں مشترکہ اقدار دفاع لیے کندھے سے کندھا ملا کر کھڑے گے۔ اسرائیلی وزیرِ اعظم نیتن یاہو نے ڈونلڈ ٹرمپ کو سوشل میڈیا مبارک باد دی۔ انھوں نے کہا وہ ڈونلڈ ٹرمپ کو تاریخی واپسی مبارک باد پیش ہیں۔ آپ وائٹ ہاؤس میں واپسی امریکا لیے نئی شروعات ہیں۔ بھارتی وزیرِ اعظم نریندر مودی نے صدارتی امیدوار ڈونلڈ ٹرمپ کو مبارک باد کہا میں اپنے دوست ڈونلڈ ٹرمپ کو الیکشن میں تاریخی کامیابی مبارک باد دینا چاہتا ہوں۔ مودی نے ٹرمپ سابق کو یاد کہا آئندہ بھی امریکا بھارت درمیان تعلقات مزید مضبوط گے۔ وزیراعظم شہباز شریف نے بھی ڈونلڈ ٹرمپ کو مبارک باد پیش کہا پاک امریکا تعلقات کو مزید مضبوط وسیع کرنے لیے نئی امریکی انتظامیہ ساتھ مل کر کام کرنے منتظر ہیں۔,world
1109,ٹرمپ کی صدارتی الیکشن میں کامیابی؛ چین کا ردعمل سامنے آگیا,https://www.express.pk/story/2731841/china-on-trump-victory-uselection2024,چین جانب سے ڈونلڈ ٹرمپ صدارتی الیکشن میں کامیابی پہلے ردعمل میں کہا گیا امریکی عوام انتخاب کا احترام ہیں۔ عالمی خبر رساں ادارے مطابق چین وزارت خارجہ جانب سے جاری بیان میں کہا گیا ڈونلڈ ٹرمپ کو بار صدارتی الیکشن میں کامیابی مبارک باد ہیں۔ بیان میں کہا گیا امریکا لیے چین پالیسی میں تبدیلی نہیں لیکن باہمی احترام شرط مشترکہ مفادات مل کر کام جاری رکھیں گے۔ ترجمان چینی وزارتِ خارجہ کا کہنا امریکی عوام انتخاب کا احترام ہیں۔ یاد اپنے گزشتہ دورِ حکومت میں ڈونلڈ ٹرمپ نے چین ساتھ اقتصادی جنگ چھیڑ دونوں ممالک نے دوسرے اشیا بھاری ٹیکس عائد کیا تھا۔ اس تناؤ کا خاتمہ جوبائیڈن صدر بننے تھا تاہم اب خیال ظاہر کیا جا رہا ریپبلکن ڈونلڈ ٹرمپ دوبارہ صدر بننے کشیدگی میں اضافے کا خدشہ ظاہر کیا جا رہا ہے۔ تاہم جیت بعد اپنے حامیوں سے پہلے خطاب میں ڈونلڈ ٹرمپ کا کہنا تھا وہ نئی جنگ شروع نہیں کرنا چاہتے بلکہ جو جنگ جاری ان کا خاتمہ گے۔,world
1110,ڈونلڈ ٹرمپ پاپولر ووٹس میں بھی آگے؛ 7 کروڑ ووٹ حاصل کرلیے,https://www.express.pk/story/2731830/donald-trump-popular-votes-7crore,امریکی صدارتی الیکشن میں فاتح امیدوار ڈونلڈ ٹرمپ نے الیکٹورل ووٹ حاصل کرکے مخالف امیدوار کملا ہیرس کو شکست جب اُن پاپولرز ووٹس بھی کملا ہیرس سے زیادہ ہیں۔ امریکی خبر رساں ادارے مطابق ڈونلڈ ٹرمپ نے کروڑ پاپولر ووٹس حاصل جب کملا ہیرس کو ساڑھے کروڑ پاپولرز ووٹس ملے۔ یاد میں ڈونلڈ ٹرمپ پاپولر ووٹس میں شکست کھا تاہم الیکٹورل ووٹوں بنیاد صدر منتخب بن تھے۔ ہیلری کلنٹن کو کروڑ لاکھ پاپولرز ووٹ ملے لیکن الیکٹورل ووٹ تھے۔ اس سے اگلے انتخاب میں یعنی میں ڈونلڈ ٹرمپ کو الیکٹورل ووٹ ملے جب کامیاب امیدوار جوبائیڈن کو الیکٹورل ووٹ ملے تھے۔ اُس وقت جوبائیڈن کو کروڑ لاکھ ٹرمپ کو کروڑ لاکھ پاپولرز ووٹ ملے تھے۔,world
