Article IDs,Titles,Links,Contents,Gold Labels
1063,سنگاپور کے ایئرپورٹ پر پاسپورٹ کلیئرنس کا اصول ختم,https://www.express.pk/story/2730012/passport-clearance-not-needed-at-singapore-airport,سنگاپور کے چانگی ایئرپورٹ کے تمام ٹرمینلز پر کلیئرنس کے لیے اب پاسپورٹ کی ضرورت ختم کردی گئی ہے۔ میڈیا رپورٹس کے مطابق سنگاپور کے چانگی ایئرپورٹ پر تمام ٹرمینلز سے کلیئرنس کیلئے بائیو میٹرک کا قانون مکمل طور پر لاگو ہو چکا ہے جس کی وجہ سے کلیئرنس کیلئے درکار اوسط وقت اب صرف 10 سیکنڈز کا ہوگا۔ امیگریشن اینڈ چیک پوائنٹس اتھارٹی (آئی سی اے) کی جانب سے ایک ریلیز میں کہا گیا ہے کہ سنگاپور کے شہری اپنے پاسپورٹ دکھائے بغیر چہرے اور ایرس کے بائیو میٹرکس کا استعمال کرکے امیگریشن کلیئر کر سکتے ہیں۔ آئی سی اے نے مزید کہا کہ تمام غیر ملکی زائرین بھی سنگاپور سے روانہ ہونے پر پاسپورٹ کے بغیر کلیئرنس کی سہولت سے لطف اندوز ہوسکیں گے۔ تاہم سنگاپور پہنچنے والے غیر ملکیوں کو اب بھی پاسپورٹ دکھانے کی ضرورت ہوگی اور انہیں مشورہ دیا جاتا ہے کہ سفر کرتے وقت پاسپورٹ اپنے ساتھ رکھیں۔,science-technology
1064,دنیا میں پہلی بار سولر سسٹم پر مبنی ریلوے ٹریکس کا منصوبہ,https://www.express.pk/story/2730003/solar-railway-tracks-in-switzerland,"سوئیٹزرلینڈ میں طویل تاخیر کے بعد بالآخر پوڑٹیبل سولر پینلز پر مبنی ریلوے ٹریک بچھانے کا آغاز کیا جارہا ہے۔ دنیا میں پہلی بار سوئٹزرلینڈ میں سولر پینلز کو ""قالین کی طرح"" ریلوے ٹریکس پر بچھایا جائے گا۔ سوئس اسٹارٹ اپ کمپنی سن ویز کو مغربی کینٹن میں تین سالہ پائلٹ پراجیکٹ کے لیے گرین سگنل دے دیا گیا ہے جس کا کام موسم بہار 2025 میں شروع ہوجائے گا۔ جیسا کہ موسمیاتی بحران کا تقاضا ہے کہ یورپ میں توانائی کی منتقلی کو تیز کیا جائے، ڈویلپرز غیر معمولی سطحوں پر جاکر نئی صلاحیتوں کا مظاہرہ کررہے ہیں۔ سڑک کے کنارے آبی ذخائر اور کھیت سبھی سولر سسٹم کے خواہاں ہیں اور دیگر کمپنیاں ریلوے سلیپرز میں بھی سولر سسٹم شامل کرنے کا تجربہ کر رہی ہیں۔ لیکن سن ویز وہ پہلی کمپنی ہے جس نے لوزان میں سوئس فیڈرل ٹیکنالوجی انسٹی ٹیوٹ ای پی ایف ایل کی مدد سے ریلوے ٹریکس پر پورٹیبل سولر سسٹم کو پیٹنٹ کیا ہے۔",science-technology
1065,ایپل کے سی ای او آئی فون کے بنیادی فیچر سے لاعلم نکلے,https://www.express.pk/story/2729994/tim-cook-unaware-of-the-iphone-feature,ایپل کے سی ای او ٹِم کُک نے ایک حالیہ انٹرویو میں اپنی ہی کمپنی کی مصنوعات کے بارے میں لاعلمی کا انکشاف کیا ہے۔ ٹم کک نے انٹرویو میں بتایا کہ وہ نہیں جانتے تھے کہ صارف اپنے iMessage گروپ چیٹس کو نام دے سکتے ہیں۔ ٹک کک کے اس واضح اعتراف نے ان کی انسانی کمزور کی ایک جھلک پیش کی جو دنیا کی سب سے بڑی ٹیکنالوجی کمپنیوں میں سے ایک کے سربراہ ہیں۔ وال سٹریٹ جرنل میگزین کے انٹرویو میں جب میزبان نے پوچھا کہ گروپ چیٹ کا بہترین نام کیا ہونا چاہیے تو ٹم لمحے بھر کے لیے کنفوژ ہوگئے اور کہا کہ میں ان کو نام نہیں دیتا جب کہ درحقیقت یہ آپشن موجود ہوتا ہے۔ میزبان نے نوٹ کیا کہ ٹم کک کا تاثر اس سے ملتا جلتا تھا جیسے کسی نے انہیں اینڈرائیڈ فون استعمال کرنے کی تجویز دی ہو۔ تاہم کک نے بعد میں سوشل میڈیا پر شیئر کیا کہ انہوں نے اب اپنے کالج کے دوستوں کے ایک گروپ چیٹ کا نام ’روم میٹس‘ رکھ دیا ہے۔ یعنی وہ اباس فیچر کو جاننے کے بعد استعمال کررہے ہیں۔,science-technology
1066,کمیونکیشن سیٹلائٹ زمینی مدار سے باہر نکلتے ہی تباہ,https://www.express.pk/story/2729964/kmionkishn-silae-zmini-mdar-s-bar-nklt-i-tba,"بوئنگ کاIntelsat-33eکمیونیکیشن سیٹلائٹ زمینی مدار کے باہر جانے پر تباہ ہوگیا جس کے بعد اب سیٹلائٹ کام کرنے کے قابل نہیں رہی۔ Intelsatکمپنی نے اسے ""مکمل نقصان"" قرار دیا ہے جبکہ کمپنی نے حادثے کی بنیادی وجہ کی تحقیقات کا بھی آغاز کردیا ہے۔ کمپنی نے مزید بتایا کہ امریکی خلائی فورس واقعے کے فوراً بعد سیٹلائٹ کے تقریباً 20 ٹکڑوں کا سراغ لگانے میں کامیاب ہوگئی ہے۔ تاہم کمپنی نے ناکامی سے متاثر ہونے والے صارفین کی تعداد ظاہر نہیں کی۔مزید برآں اسپیس فلکس کے نمائندے کے مطابق سیٹلائٹ کے پھٹنے سے ملبہ اب ارد گرد کے دیگر سیٹلائٹس کے لیے خطرہ بنا ہوا ہے۔ ترجمان نے بتایا کہ اس وقت ان ٹکڑوں کے مدار کے حوالے سے کافی غیر یقینی صورتحال ہے۔ یہ دوسرے سیٹلائٹس کے لیے ممکنہ طور پر خطرناک ہو سکتے ہیں۔",science-technology
1067,پاکستان میں روزانہ ایک ہزار افراد فالج کا شکار ہوتے ہیں، ماہرین,https://www.express.pk/story/2729960/pakstan-mi-rozan-aik-zar-afrad-falj-ka-shkar-ot-i-marin,,science-technology
1068,سوچ کی نئی قسم ’سسٹم 0‘ کیا ہے؟,https://www.express.pk/story/2729927/soch-ki-nei-ksm-ssm-0-kia,ایک نئی تحقیق میں بتایا گیا ہے کہ انسان اور نئی ٹیکنالوجیز مل کر ایک نئے قسم کا فہم تشکیل دے سکتے ہیں۔ تحقیق کے مطابق یہ نئی قسم کی سوچ دماغ کے باہر موجود ہوتی ہے لیکن اس کے سوچنے سمجھنے کی صلاحیتوں میں اضافہ کر دیتی ہے۔ اس آئیڈیا کی بنیاد ڈینیئل کینمن کی کتاب کے مشہور خیال سسٹم 1 اور سسٹم 2 کی سوچ کے خیال پر ہے۔ اس خیال کے مطابق سوچ کے دو پہلو ہوتے ہیں سسٹم 1 تیز اور جذباتی ہوتا ہے جبکہ سسٹم 2 سست اور محتاط ہوتا ہے۔ اب اٹلی کی ایک جامعہ سے تعلق رکھنے والے ماہرین نے ایک نئی قسم کی سوچ ’سسٹم 0‘ کا خیال پیش کیا جس کے متعلق ان کا خیال ہے کہ یہ ہمارے سوچنے کے انداز کو ڈرامائی انداز میں بدل سکتی ہے۔ انہوں نے بتایا کہ یہ سوچ مصنوعی ذہانت کی صلاحیتوں پر انحصار رکھتی ہے اور دماغ کے باہر ہوتی ہے، البتہ اس کا تعلق دماغ سے ہوتا ہے۔ یہ تحقیق اے آئی کا موازنہ کسی کمپیوٹر کے بیرونی ڈرائیو سے جُڑ سکنے اور اس میں موجود ڈیٹا کو استعمال کر سکنے کی صلاحیت سے کرتی ہے۔ اس ہی طرح انسان بھی اے آئی کو معلومات کو اکٹھا کرنے اور چھان بین کرنے کے لیے استعمال کر سکتے ہیں۔ تاہم، حتمی کنٹرول اور سوچنے کا اختیار انسان کے پاس ہی ہوگا۔ البتہ، ماہرین نے خبردار کیا ہے کہ اگر تنقیدی فکر کی مشق کے بغیر ہم سسٹم 0 پر انحصار کریں گے تو یہ خطرناک ثابت ہو سکتا ہے۔ سائنس دانوں نے سسٹم 0 کے متعلق خیال جرنل نیچر ہیومن بیہیویئر میں شائع ایک مقالے میں پیش کیا۔,science-technology
1069,ٹک ٹاک کا پاکستانی نوجوانوں کیلئے ڈیجیٹل سیفٹی مقابلے کا اعلان,https://www.express.pk/story/2729752/k-ak-ka-pakstani-nojoano-kile-ijil-sifi-mkabl-ka-aaalan,سوشل میڈیا پلیٹ فارم ٹک ٹاک نے پاکستان ٹیلی کمیونیکیشن اتھارٹی کے تعاون سے پاکستانی نوجوانوں میں ڈیجیٹل سیفٹی سے متعلق آگاہی پیدا کرنے کے لیے مقابلہ شروع کرنے کا اعلان کیا ہے۔ اعلامیہ کے مطابق مقابلے تحت کری ایٹرز کو چھ موضوعات پر مختصر ویڈیوز بنانے کی دعوت دی گئی ہے جن میں سوشل میڈیا کا ذمہ دارانہ استعمال، آن لائن ہراسانی کا مقابلہ، آن لائن دھوکہ دہی کی روک تھام، نوجوانوں کے تحفظ اور فلاح و بہبود کو یقینی بنانا، ٹک ٹاک کے سیفٹی ٹولز کو سمجھنا اور سوشل میڈیا پلیٹ فارمز پر غلط معلومات کا تدارک شامل ہیں۔ اعلامیہ کے مطابق مقابلے ذریعے ٹک ٹاک اور پی ٹی اے کا مقصد پلیٹ فارم کے صارفین کو ڈیجیٹل سیفٹی کا پیغام پھیلانے اور شیئر کرنے سے قبل معلومات کی تصدیق کے رُجحان کو فروغ دینے کی حوصلہ افزائی کرنا ہے۔ اس مقابلے میں شرکت کرکے صارفین دوسروں کو ذمہ دارانہ آن لائن طرز عمل کے بارے میں آگاہی دینے میں کردار ادا کریں گے اور سب کے لیے ایک محفوظ ڈیجیٹل ماحول کی تخلیق میں حصہ لیں گے۔ ٹک ٹاک اپنے صارفین کے تحفظ کے لیے پرعزم ہے اور اس بات کو یقینی بناتا ہے کہ پلیٹ فارم پر موجود کانٹنٹ اِس کی کمیونٹی گائیڈ لائنز کے مطابق ہو۔ کری ایٹرز DigitalHifazat# ہیش ٹیگ کے ساتھ اپنی ویڈیوز پوسٹ کرکے اور درخواستوں میںptaofficialpk @ کو ٹیگ کرکے مقابلہ میں شامل ہوسکتے ہیں۔ انگریزی اور اردو دونوں زبانوں میں دستیاب ٹک ٹاک پر مقابلے کےآفیشل ہیش ٹیگ پیج پر فارم پُر کر کے ویڈیوز کے ساتھ جمع کرانا ضروری ہے۔ ایپ پر DigitalHifazat# ہیش ٹیگ تلاش کرکے پیج تک رسائی حاصل کی جاسکتی ہے۔ کامیاب ویڈیوز کا انتخاب کانٹنٹ کے معیار، موضوع سے مطابقت اور ٹک ٹاک کی کمیونٹی گائیڈ لائنز کی تعمیل کی بنیاد پر کیا جائے گا۔ نتائج کا اعلان آفیشل ہیش ٹیگ پیج پر کیا جائے گا اور کامیاب شرکت کنندہ کو ایپل آئی پیڈ ایئر دیا جائے گا جبکہ دو رنر اپ کو سام سنگ اسمارٹ فون ملیں گے۔ کانٹنٹ 13برس اور اس سے زائد عمر کے شرکاء کے لیے ہے ٹک ٹاک اورپی ٹی اے کے درمیان یہ شراکت داری پاکستان میں ڈیجیٹل خواندگی اور تحفظ کو بڑھانے کے مشترکہ عزم کی عکاسی کرتی ہے، یہ مقابلہ پانچ نومبر 2024 تک جاری رہے گا۔,science-technology
1070,میٹا کا جعلسازی سے نمٹنے کے لیا اہم اقدام,https://www.express.pk/story/2729732/Meta-ka-jalsazi-se-nimatne-kay-liay-aham-aqdaam,ٹیکنالوجی کمپنی میٹا فیشل ریکوگنیشن ٹیکنالوجی کا استعمال شروع کرنے والی ہے جس کا مقصد یہ جاننے کی کوشش ہوگی کہ آیا صارفین کے چہروں کو آن لائن جعلسازی کے لیے تو استعمال نہیں کیا جا رہا۔ کمپنی کی جانب سے متعارف کرائی جانے والی یہ نئی ٹیکنالوجی ’سلیبریٹی بیٹس‘ نامی جعلسازی سے صارفین کو بچانے کی ایک کوشش ہے۔ اس جعلسازی میں مشہور افراد کا روپ دھار کر میسج، ای میل یا کسی سوشل میڈیا پوسٹ پر کمنٹ کیا جاتا ہے۔ یہ ٹول لوگوں کی تصاویر کا ان کی فیس بک اور انسٹاگرام کی تصویر سے موازنہ کرے گا۔ کمپنی کے مطابق یہ فیچر عالمی سطح پر آزمایا جا رہا ہے۔ تاہم، یہ فیچر ابھی برطانیہ یا یورپی یونین میں متعارف نہیں کرایا جائے گا۔ اس متعلق خطے کے ریگولیٹرز کے ساتھ بات چیت کا عمل جاری ہے۔ نئے سسٹم کے تحت، جب میٹا کی موجودہ ٹیکنالوجیز کسی ایسی پوسٹ کی نشان دہی کریں گی جس کے متعلق یہ شبہ ہو کہ یہ جعلسازی ہے اور اس میں کسی عوامی شخصیت کی تصویر ہوگی تو سسٹم فیشل ریکوگنیشن کا استعمال کرتے ہوئے اشتہار میں موجود چہرے اور اس پبلک فیگر کے فیس بک اور انسٹاگرام پر لگی پروفائل تصاویر کا موازنہ کرے گا۔ کمپنی کے مطابق اگر تصدیق ہوگئی اور اشتہار جعلی نکلا تو اشتہار کو بلاک کردیا جائے گا۔ کمپنی ان اشتہارات سے بنے کسی بھی فیشل ڈیٹا کو ایک بار کے موازنے کے بعد ہی فوری طور پر ڈیلیٹ کر دیا جائے گا اور وہ ڈیٹا کسی دوسرے مقصد کے لیے استعمال نہیں ہوگا۔,science-technology
1071,ایپل اپنا انٹیلی جنس فیچر کب متعارف کرائے گا؟,https://www.express.pk/story/2729723/aipl-apna-anili-jns-fichr-kb-mtaaarf-krae-ga,ٹیکنالوجی کمپنی ایپل آئندہ ہفتے اپنا بالکل نیا فیچر متعارف کرانے جا رہی ہے لیکن آئی فون صارفین کو ان نئے اے آئی فیچرز تک رسائی کے لیے انتظار کرنا پڑے گا۔ صارفین ایپل انٹیلی جنس کو 28 اکتوبر کو آئی او ایس 18.1 متعارف کرائے جانے کے بعد انسٹال کر سکیں گے لیکن مانگ بڑھ جانے کی وجہ سے عین ممکن ہے صارفین کو اس کے لیے انتظار کرنا پڑے۔ تاہم، اس وقت ٹیکنالوجی ماہرین اس فیچر کا بِیٹا ورژن استعمال کر رہے ہیں جو پیر کے روز پیش کیا گیا تھا۔ کمپنی کی جانب سے عموماً اپنی آئی او ایس اپ ڈیٹس کا بِیٹا ورژن جاری کیا جاتا ہے تاکہ ڈیویلپرز اس کے حتمی ورژن کے اجراء سے قبل اس میں موجود نقوص کی نشان دہی کر سکیں۔ صارفین آئی او ایس 18.1 آر سی بِیٹا کے ڈاؤن ہونے کا آپشن سیٹنگز میں جا کر دیکھ سکتے ہیں، جو بعد ازاں ان کے فون میں ایپل انٹیلیجنس اور سِری کے لیے ایک نیا آپشن بنا دے گا۔ ایپل نے اپنے آے آئی پروڈکٹ کے ساتھ متعدد نئے فیچر کی رُونمائی ستمبر میں منعقد ہونے والے ایک ایونٹ کے دوران کی تھی۔,science-technology
1072,ٹک ٹاک کا پی ٹی اے کے ساتھ مل کر ڈیجیٹل سیفٹی مقابلہ منعقد کرنے کا اعلان,https://www.express.pk/story/2729669/k-ak-ka-pi-i-a-k-sat-ml-kr-ijil-sifi-mkabl-mnaakd-krn-ka-aaalan,ٹک ٹاک نے پاکستان تیلی کمیونکیشن اتھارٹی (پی ٹی اے) کے تعاون سے ڈیجیٹل سیفٹی کو فروغ دینےکے لیے #DigitalHifazat مقابلہ منعقد کرنے کا اعلان کیا ہے۔ تفصیلات کے مطابق ٹک ٹاک نے پاکستان ٹیلی کمیونیکیشن اتھارٹی (پی ٹی اے) کے تعاون سے پاکستان بھر کےنوجوانوں میں ڈیجیٹل سیفٹی سے متعلق آگاہی پیدا کرنے کے لیے DigitalHifazat# مقابلہ شروع کرنے کا اعلان کیا ہے۔ یہ مقابلہ ٹک ٹاک کے کری ایٹرز کو ایسی مختصر اور مؤثر ویڈیوز تیار کرنے کی دعوت دیتا ہے جن میں چھ اہم شعبوں پر روشنی ڈالی گئی ہو جن میں سوشل میڈیا کا ذمہ دارانہ استعمال، آن لائن ہراس کا مقابلہ، آن لائن دھوکہ دہی کی روک تھام، نوجوانوں کے تحفظ اور فلاح و بہبود کو یقینی بنانا، ٹک ٹاک کے سیفٹی ٹولز کو سمجھنا اور سوشل میڈیا پلیٹ فارمز پر غلط معلومات کا تدارک شامل ہے۔ DigitalHifazat# مقابلے کے ذریعے ٹک ٹاک اور پی ٹی اے کا مقصد پلیٹ فارم کے صارفین کو ڈیجیٹل سیفٹی کا پیغام پھیلانے اور شیئر کرنے سے قبل معلومات کی تصدیق کے رُجحان کو فروغ دینے کی حوصلہ افزائی کرنا ہے۔ اس مقابلے میں شرکت کرکے صارفین دوسروں کو ذمہ دارانہ آن لائن طرز عمل کے بارے میں آگاہی دینے میں کردار ادا کریں گے اور سب کے لیے ایک محفوظ ڈیجیٹل ماحول کی تخلیق میں حصہ لیں گے۔ ٹک ٹاک صارفین #DigitalHifazat  کے ساتھ اپنی ویڈیوز پوسٹ کرکے اور درخواستوں میں@ptaofficialpk  کو ٹیگ کرکے مقابلہ میں شامل ہوسکتے ہیں۔ انگریزی اور اردو دونوں زبانوں میں دستیاب ٹک ٹاک پر مقابلے کےآفیشل ہیش ٹیگ پیج پر فارم پُر کر کے ویڈیوز کے ساتھ جمع کرانا ضروری ہے۔ ایپ پر DigitalHifazat# ہیش ٹیگ تلاش کرکے پیج تک رسائی حاصل کی جاسکتی ہے۔,science-technology
1073,نیدرلینڈز میں اسرائیلی فٹ بال شائقین کا مخالف گروپ سے تصادم، احتجاج پر پابندی عائد,https://www.express.pk/story/2732238/nidrlinz-mi-asraeili-f-bal-shaekin-ka-mkhalf-grop-s-tsadm-ahtjaj-pr-pabndi-aaaed,نیدرلینڈز کے دارالحکومت ایمسٹرڈیم میں حکومت نے اسرائیلی فٹ بال شائقین اوراسرائیلی مخالف گروپ کے درمیان خطرناک تصادم کے بعد تین روز کے لیے احتجاج پر پابندی عائد کردی۔ غیرملکی خبرایجنسی رائٹرز کی رپورٹ کے مطابق ایمسٹرڈیم کے میئرفیمکے ہیلسما نے اس واقعے کو یہودی مخالف گروپ کا حملہ قرار دیا اور اسرائیل کی حکومت نے اپنے شائقین کوواپس اپنے ملک منتقل کرنے کے لیے جہاز بھی روانہ کردیا ہے۔ ایمسٹرڈیم کے میئر نے بتایا کہ میکابی تل ابیب کے شائقین پر حملہ کیا گیا اور شہر کے اطراف میں ان پر فائرورک سے مارا گیا تاہم پولیس نے انہیں تحفظ دیتے ہوئے واپس ہوٹل پہنچادیا۔ انہوں نے بتایا کہ اس واقعے میں 5 افراد زخمی ہوئے ہیں جنہیں اسپتال میں طبی امداد دی جا رہی ہے۔ پولیس نے بتایا کہ میچ کے بعد فلسطین کے حامیوں کے احتجاج کے دوران 62 مشتبہ افراد کو گرفتار کرلیا ہے جو شہر کے ان علاقوں کی طرف بڑھ رہے تھے جہاں احتجاج پر پابندی عائد ہے۔ ایمسٹرڈیم کی پولیس کے مطابق یورپا لیگ کے میچ میں نیدرلینڈز کے کلب اجاکس نے تل ابیب کے کلب کو 0-5 سے بدترین شکست دی، جس کے بعد شائقین پرامن انداز میں اسٹیڈیم سے روانہ ہوگئے لیکن رات گئے سٹی سینٹر میں تصادم ہوا۔ سوشل میڈیا پر شیئر ہونے والی ویڈیوز میں دیکھا جاسکتا ہے کہ پولیس کی جانب سے بیچ بچاؤ کی کوشش کی جارہی ہے تاہم وہاں موجود دونوں اطراف سے نعرے بازی کی جا رہی ہے۔ رپورٹ میں بتایا گیا کہ میچ سے قبل جہاں اسرائیل مخالف نعرے بازی کی جا رہی تھی، وہی دوسری طرف میکابی تل ابیب کے فینز بھی عرب مخالف نعرے لگا رہے تھے۔ اسرائیلی کلب کے ایک مداح نے بتایا کہ ہم دیکھ رہے تھے کہ بڑی تعداد میں لوگ نعرے بازی کر رہے تھے اور دوڑ رہے تھے اور یہ حالات انتہائی خوف ناک تھے۔ رپورٹ کے مطابق اسرائیلی حکومت نے اپنے فینز کو واپس لے جانے کے لیے جہاز بھیج دیے ہیں جبکہ اسرائیلی وزیرخارجہ گیڈیون سار نے نیدرلینڈز کے طاقت ور سمجھے جانے والے مسلمان مخالف وزیر گیرٹ ویلڈرز سے ملاقات کی ہے۔ ایمسٹرڈیم کی حکومت نے تین روز کے لیے شہر میں احتجاج پر پابندی عائد کرکے پولیس کو ہنگامی اختیارات سونپ دیا ہے، جس کے تحت انہیں مظاہروں کی صورت میں شہریوں کو روکنے اور تلاشی لینے کے اختیارات حاصل ہوتے ہیں۔ خیال رہے کہ نیدرلینڈز میں اسرائیل مخالف رجحان میں گزشتہ برس غزہ پر حملے کے بعد اضافہ ہوا ہے اوراسرائیل کی وحشیانہ کارروائیوں کے خلاف احتجاج کیا جا رہا ہے اور مذکورہ واقعہ سے غزہ پر اسرائیلی حملوں کے خلاف پائے جانے والے غصے کا اندازہ ہوتا ہے۔ اسرائیل کی غزہ پر ایک سال سے جاری وحشیانہ کارروائیوں میں اب تک 43 ہزار سے زائد فلسطینی شہید ہوگئے ہیں اور لاکھوں کی تعداد میں شہری بے گھر ہیں جنہیں بنیادی اشیائے ضروریہ کی قلت کا سامنا ہے.,world
1074,ڈونلڈ ٹرمپ کے مبینہ قتل کا منصوبہ، امریکا میں ایرانی شہری پر فرد جرم عائد,https://www.express.pk/story/2732232/onl-rmp-k-mbin-ktl-ka-mnsob-amrika-mi-airani-shri-pr-frd-jrm-aaaed,مریکی کے محکمہ انصاف نے کہا ہے کہ منتخب صدر ڈونلڈ ٹرمپ کو قتل کرنے کے لیے پاسداران انقلاب کے میبنہ منصوبے میں ملوث ہونے پر ایرانی شہری پرفرد جرم عائد کردی گئی ہے۔ خبرایجنسی رائٹرز کی رپورٹ کے مطابق محکمہ انصاف نے بیان میں کہا کہ فرہاد شاکری نے قانون نافذ کرنےوالے اداروں کو آگاہ کیا کہ انہیں 7 اکتوبر 2024 کو ذمہ داری سونپ دی گئی تھی اور ٹرمپ کو قتل کرنے کا منصوبہ بھی فراہم کردیا گیا تھا۔ بیان میں کہا گیا کہ فرہاد شاکری نے مبینہ طور پر قانون نافذ کرنے والے ادارے کو بتایا کہ ان کے پاس پاسداران انقلاب کی جانب سے دی گئی مدت کے دوران ٹرمپ کو قتل کرنے کے لیے کوئی منصوبہ نہیں ہے، جس پر عمل درآمد کیا  جائے۔ امریکی محکمہ انصاف نے کہا کہ ایران کے 51 شہری فرہاد شاکری پاسداران انقلاب کا تہران میں اہم رکن ہے اور وہ بچپن میں ہی امریکا منتقل ہوگیا تھا اور 2008 کے دوران انہیں ڈکیتی کی سزا پر ملک بدر کردیا گیا تھا۔ پراسیکیوٹر نے بتایا کہ فرہاد شاکری مفرور ہے اور خیال ہے کہ ایران میں موجود ہے۔ رپورٹ کے مطابق نیویارک کے دو شہریوں کارلیسل رویرا اور جوناتھن لوڈہولٹ پر بھی ایرانی نژاد ایک امریکی شہری کے قتل کے منصوبے میں فرہاد شاکر کی مدد کرنے پر فرد جرم عائد کردی گئی ہے، جن سے فرہاد شاکری جیل میں ملاقات کرچکے تھے۔ انہوں نے بتایا کہ جس شہری کو قتل کرنے کا منصوبہ بنایا گیا تھا وہ ایرانی حکومت کا سخت ناقد تھا اور اس سے پہلے بھی انہیں قتل کرنے کی کوشش کی گئی تھی تاہم پراسیکیوٹر نے مذکورہ شہری کی شناخت ظاہر نہیں کی۔ پراسیکیوٹر کی جانب سے شہری کی شناخت نہیں بتائی گئی لیکن ایران کے خواتین کو سرڈھانپنے کے قانون پر تنقید کرنے والے سماجی کارکن اور صحافی مسیح علی نجاد کی طرف اشارہ ہے۔ امریکا 2021 میں 4 ایرانی شہریوں پر انہیں اغوا کرنے کے الزام میں فرد جرم عائد کردی گئی تھی اور 2022 میں ان کے گھر کے باہر سے رائفل بردار شخص کو گرفتار کیا گیا تھا۔ کارلیسل رویرا اور جوناتھن لوڈہولٹ بدستور زیر حراست ہیں اور ان کا ٹرائل بھی التوا کا شکار ہے۔,world
1075,نائن الیون حملہ؛ امریکی عدالت نے خالد شیخ کو سزائے موت نہ دینے کا معاہدہ بحال کردیا,https://www.express.pk/story/2732192/us-9th11-khalid-sheikh-execution-death-sentenced-cancil-deal,امریکا کی فوجی عدالت نے فیصلہ دیا ہے کہ نائن الیون حملے کے ماسٹر مائنڈ خالد شیخ محمد اور دو ساتھیوں ولید بن عطش اور مصطفیٰ الحوساوی کے اقبالِ جرم کے بدلے پھانسی نہ دینے کے معاہدے کی منسوخی کو کالعدم قرار دیدیا۔ امریکی نشریاتی ادارے وائس آف امریکا اردو کے مطابق فوجی عدالت نے اپنے فیصلہ میں کہا ہے کہ اقبال جرم کے بدلے پھانسی نہ دینے سے متعلق ’’پری ٹرائل ڈیل‘‘ مستند ہے۔ پینٹاگان کے پریس سیکرٹری میجر جنرل پیٹ رائڈر نے فی الوقت کوئی تبصرہ کرنے سے گریز کرتے ہوئے بتایا کہ ابھی اس فیصلے کا جائزہ لے رہے ہیں۔ وائس آف امریکا کے بقول امریکی فوجی عدالت کے فیصلےسے ایک سرکاری اہلکار نے اپنا نام ظاہر نہ کرنے کی شرط پر آگاہ کیا کیوں کہ جج ائیر فورس کرنل میتھیو میک کال کا یہ فیصلہ ابھی عوامی طور پر شائع نہیں کیا گیا اور نہ ہی سرکاری طور پر اعلان سامنے آیا ہے۔ عرب میڈیا نے امکان ظاہر کیا ہے کہ سرکاری استغاثہ امریکی فوجی عدالت کے اس فیصلے کو چیلنج کریں گے کیوں کہ صدر جوبائیڈن کی حکومت نائن الیون کے ملزمان کو سزائے موت دینے کا ارادہ رکھتی ہے۔ امریکی میڈیا کا کہنا ہے کہ جب تک اس فیصلے کو چیلنج نہیں کیا جاتا نائن الیون کے یہ تینوں ملزمان گوانتاناموبے میں واقع امریکی فوجی عدالت میں درخواستیں دے سکتے ہیں۔ خیال رہے کہ یکم اگست کو چیف پراسیکیوٹر ریئر ایڈمرل ایرون روغ نے بتایا تھا کہ سزائے موت کو ختم کرنے کے بدلے تینوں ملزمان نے چارج شیٹ میں درج 2976 افراد کے قتل سمیت تمام الزامات کا اعتراف کرنے کے معاہدے پر رضامندی ظاہر کی ہے۔ تاہم دو روز بعد ہی امریکی وزیر دفاع لائیڈ آسٹن نے اس معاہدے کو منسوخ کرتے ہوئے اس مقدمے کی نگرانی کرنے والی سوزن سکالیئر کو لکھے گئے ایک میمورنڈم میں کہا تھا کہ میں ان تینوں ملزمان کے ساتھ معاہدوں سے دستبردار ہوتا ہوں جن پر آپ نے 31 جولائی 2024 کو مذکورہ کیس کے حوالے سے دستخط کیے تھے۔ وزیر دفاع نے مؤقف اختیار کیا تھا کہ میں نے یہ فیصلہ کیا ہے کہ ان ملزمان کے ساتھ مقدمے سے قبل کسی بھی معاہدے کو طے کرنے کے فیصلے کی اہمیت کے پیش نظر اس طرح کے فیصلے کرنے کا استحقاق میرا ہونا چاہیے تھا۔ یاد رہے کہ 11 سمتبر 2001 کو نیویارک، ورجینیا اور پنسلوانیا میں تقریبا 3000 افراد القاعدہ کے حملوں میں مارے گئے تھے، جس نے دہشت گردی کے خلاف جنگ کے نعرے کے ساتھ افغانستان اور عراق پر حملوں کو جنم دیا تھا۔یہ 1941 میں پرل ہاربر، ہوائی پر جاپانی حملے کے بعد سے امریکی سرزمین پر سب سے مہلک حملہ تھا، جس میں 2،400 افراد ہلاک ہوئے تھے۔,world
